id;gouvernement;code_fonction;prenom;nom;fonction;date_debut_fonction;date_fin_fonction
510;Pierre Messmer n°3;SE;Christian;Poncelet;Secrétaire d'État auprès du Premier ministre, chargé de la fonction publique;vendredi 1 mars 1974;lundi 27 mai 1974
510;Pierre Messmer n°3;SE;Joseph;Comiti;Secrétaire d'État auprès du Premier ministre, chargé des départements et territoires d'outre- mer;vendredi 1 mars 1974;lundi 27 mai 1974
510;Pierre Messmer n°3;M;Hubert;Germain;Ministre chargé des relations avec le Parlement, Ministre des postes et télécommunications par intérim;jeudi 11 avril 1974;lundi 27 mai 1974
511;Jacques Chirac n°1;PM;Jacques;Chirac;Premier ministre;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;ME;Michel;Poniatowski;Ministre d'État, Ministre de l'intérieur;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Jean;Lecanuet;Garde des sceaux, ministre de la justice;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Pierre;Abelin;Ministre de la coopération;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;M;Jacques;Soufflet;Ministre de la défense;lundi 27 mai 1974;vendredi 31 janvier 1975
511;Jacques Chirac n°1;M;André;Jarrot;Ministre de la qualité de la vie;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;M;Simone;Veil;Ministre de la santé;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Christian;Bonnet;Ministre de l'agriculture;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Jean-Pierre;Fourcade;Ministre de l'économie et des finances;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;René;Haby;Ministre de l'éducation;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Robert;Galley;Ministre de l'équipement;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Michel;D’Ornano;Ministre de l'industrie et de la recherche;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Jean;Sauvagnargues;Ministre des affaires étrangères;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Jean-Jacques;Servan-Schreiber;Ministre des réformes;lundi 27 mai 1974;dimanche 9 juin 1974
511;Jacques Chirac n°1;M;Vincent;Ansquer;Ministre du commerce et de l'artisanat;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Michel;Durafour;Ministre du travail;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Michel;Guy;Secrétaire d'État à la culture;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Norbert;Ségard;Secrétaire d'État au commerce extérieur;lundi 27 mai 1974;vendredi 31 janvier 1975
511;Jacques Chirac n°1;SE;René;Lenoir;Secrétaire d'État auprès de la Ministre de la santé, chargé de l'action sociale;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Hélène;Dorlhac;Secrétaire d'État auprès du garde des sceaux, Ministre de la justice, chargée de la condition pénitentiaire;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Pierre;Mazeaud;Secrétaire d'État auprès du Ministre de la qualité de la vie, chargé de la jeunesse et des sports;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Gabriel;Péronnet;Secrétaire d'État auprès du Ministre de la qualité de la vie, chargé de l'environnement;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Gérard;Ducray;Secrétaire d'État auprès du Ministre de la qualité de la vie, chargé du tourisme;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;Christian;Poncelet;Secrétaire d'État auprès du Ministre de l'économie et des finances, chargé du budget;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Annie;Lesur;Secrétaire d'État auprès du Ministre de l'éducation, chargée de l'enseignement préscolaire;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;Jacques;Barrot;Secrétaire d'État auprès du Ministre de l'équipement, chargé du logement;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Bernard;Destremau;Secrétaire d'État auprès du Ministre des affaires étrangères;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;André;Postel-Vinay;Secrétaire d'État auprès du Ministre du travail, chargé des travailleurs immigrés;lundi 27 mai 1974;lundi 22 juillet 1974
511;Jacques Chirac n°1;SE;Roger;Poudonson;Secrétaire d'État auprès du Premier ministre, chargé de la fonction publique;lundi 27 mai 1974;mardi 29 octobre 1974
511;Jacques Chirac n°1;SE;Paul;Granet;Secrétaire d'État auprès du Premier ministre, chargé de la formation professionnelle;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;René;Tomasini;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;André;Rossi;Secrétaire d'État auprès du Premier ministre, porte-parole du Gouvernement;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;André;Bord;Secrétaire d'État aux anciens combattants;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Olivier;Stirn;Secrétaire d'État aux départements et territoires d'outre-mer;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Pierre;Lelong;Secrétaire d'État aux postes et télécommunications;lundi 27 mai 1974;vendredi 31 janvier 1975
511;Jacques Chirac n°1;SE;Marcel;Cavaillé;Secrétaire d'État aux transports;lundi 27 mai 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Jean-Pierre;Soisson;Secrétaire d'État aux universités;lundi 27 mai 1974;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;Françoise;Giroud;Secrétaire d'État auprès du Premier ministre, chargée de la condition féminine;mardi 16 juillet 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Paul;Dijoud;Secrétaire d'État auprès du Ministre du travail, chargé des travailleurs immigrés;lundi 22 juillet 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Gabriel;Péronnet;Secrétaire d'État auprès du Premier ministre, chargé de la fonction publique;mardi 29 octobre 1974;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Yvon;Bourges;Ministre de la défense;vendredi 31 janvier 1975;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Norbert;Ségard;Ministre du commerce extérieur;vendredi 31 janvier 1975;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;Marcel;Bigeard;Secrétaire d'État auprès du Ministre de la défense;vendredi 31 janvier 1975;mercredi 4 août 1976
511;Jacques Chirac n°1;SE;Jean-François;Deniau;Secrétaire d'État auprès du Ministre de l'agriculture;vendredi 31 janvier 1975;lundi 12 janvier 1976
511;Jacques Chirac n°1;SE;Aymar;Achille-Fould;Secrétaire d'État aux postes et télécommunications;vendredi 31 janvier 1975;lundi 12 janvier 1976
511;Jacques Chirac n°1;ME;Jean;Lecanuet;Ministre d'État, Garde des sceaux, ministre de la justice;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Jean;De Lipkowski;Ministre de la coopération;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;M;André;Fosset;Ministre de la qualité de la vie;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;M;Raymond;Barre;Ministre du commerce extérieur;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Paul;Granet;Secrétaire d'État auprès du Ministre de la qualité de la vie, chargé de l'environnement;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Jacques;Médecin;Secrétaire d'État auprès du Ministre de la qualité de la vie, chargé du tourisme;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Pierre;Méhaignerie;Secrétaire d'État auprès du Ministre de l'agriculture;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Jean;Tiberi;Secrétaire d'État auprès du Ministre de l'agriculture et du Ministre de l'industrie et de la recherche, chargé des industries alimentaires;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Christiane;Scrivener;Secrétaire d'État auprès du Ministre de l'économie et des finances, chargée de la consommation;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Jean;François-Poncet;Secrétaire d'État auprès du Ministre des affaires étrangères;lundi 12 janvier 1976;mardi 27 juillet 1976
511;Jacques Chirac n°1;SE;Pierre-Christian;Taittinger;Secrétaire d'État auprès du ministre d'État, Ministre de l'intérieur;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Lionel;Stoléru;Secrétaire d'État auprès du Ministre du travail, chargé de la condition des travailleurs manuels;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Jean-Pierre;Soisson;Secrétaire d'État auprès du Premier ministre, chargé de la formation professionnelle;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Norbert;Ségard;Secrétaire d'État aux postes et télécommunications;lundi 12 janvier 1976;mercredi 25 août 1976
511;Jacques Chirac n°1;SE;Alice;Saunier-Seïté;Secrétaire d'État aux universités;lundi 12 janvier 1976;mercredi 25 août 1976
512;Raymond Barre n°1;PM;Raymond;Barre;Premier ministre, Ministre de l'économie et des finances;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;ME;Olivier;Guichard;Ministre d'État, Garde des sceaux, ministre de la justice;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;ME;Michel;Poniatowski;Ministre d'État, Ministre de l'intérieur;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Robert;Boulin;Ministre chargé des relations avec le Parlement;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Robert;Galley;Ministre de la coopération;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Yvon;Bourges;Ministre de la défense;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Vincent;Ansquer;Ministre de la qualité de la vie;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Simone;Veil;Ministre de la santé;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Christian;Bonnet;Ministre de l'agriculture;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;René;Haby;Ministre de l'éducation;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Jean-Pierre;Fourcade;Ministre de l'équipement;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Michel;D’Ornano;Ministre de l'industrie et de la recherche;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Louis;De Guiringaud;Ministre des affaires étrangères;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Pierre;Brousse;Ministre du commerce et de l'artisanat;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;André;Rossi;Ministre du commerce extérieur;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;M;Christian;Beullac;Ministre du travail;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Jean;Lecanuet;Ministre d'État, chargé du Plan et de l'aménagement du territoire;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Françoise;Giroud;Secrétaire d'État à la culture;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;René;Lenoir;Secrétaire d'État auprès de la Ministre de la santé, chargé de l'action sociale;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Jean-Pierre;Soisson;Secrétaire d'État auprès du Ministre de la qualité de vie, chargé de la jeunesse et des sports;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Jacques;Médecin;Secrétaire d'État auprès du Ministre de la qualité de vie, chargé du tourisme;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Pierre;Méhaignerie;Secrétaire d'État auprès du Ministre de l'agriculture;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Marcel;Cavaillé;Secrétaire d'État auprès du Ministre de l'équipement, chargé des transports;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Jacques;Barrot;Secrétaire d'État auprès du Ministre de l'équipement, chargé du logement;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Christian;Poncelet;Secrétaire d'État auprès du Ministre délégué à l'économie et aux finances, chargé du budget;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Christiane;Scrivener;Secrétaire d'État auprès du Ministre délégué à l'économie et aux finances, chargée de la consommation;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Pierre-Christian;Taittinger;Secrétaire d'État auprès du Ministre des affaires étrangères;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Olivier;Stirn;Secrétaire d'État auprès du ministre d'État, Ministre de l'intérieur, chargé des départements et territoires d'outre-mer;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Lionel;Stoléru;Secrétaire d'État auprès du Ministre du travail, chargé de la condition des travailleurs manuels;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Paul;Dijoud;Secrétaire d'État auprès du Ministre du travail, chargé des travailleurs immigrés;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Antoine;Rufenacht;Secrétaire d'État auprès du Premier ministre;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Maurice;Ligot;Secrétaire d'État auprès du Premier ministre, chargé de la fonction publique;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;André;Bord;Secrétaire d'État aux anciens combattants;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Norbert;Ségard;Secrétaire d'État aux postes et télécommunications;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Alice;Saunier-Seïté;Secrétaire d'État aux universités;vendredi 27 août 1976;mardi 29 mars 1977
512;Raymond Barre n°1;SE;Claude;Coulais;Secrétaire d'État auprès du Ministre de l'industrie et de la recherche;lundi 20 décembre 1976;mardi 29 mars 1977
513;Raymond Barre n°2;PM;Raymond;Barre;Premier ministre, Ministre de l'économie et des finances;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Alain;Peyrefitte;Garde des sceaux, ministre de la justice;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Robert;Galley;Ministre de la coopération;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Michel;D’Ornano;Ministre de la culture et de l'environnement;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Yvon;Bourges;Ministre de la défense;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Simone;Veil;Ministre de la santé;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Pierre;Méhaignerie;Ministre de l'agriculture;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;René;Haby;Ministre de l'éducation;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Jean-Pierre;Fourcade;Ministre de l'équipement et de l'aménagement du territoire;mercredi 30 mars 1977;lundi 26 septembre 1977
513;Raymond Barre n°2;M;René;Monory;Ministre de l'industrie, du commerce et de l'artisanat;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Christian;Bonnet;Ministre de l'intérieur;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Louis;De Guiringaud;Ministre des affaires étrangères;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;André;Rossi;Ministre du commerce extérieur;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Christian;Beullac;Ministre du travail;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;MD;Robert;Boulin;Ministre délégué à l'économie et aux finances;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jean-Pierre;Soisson;Secrétaire d'État à la jeunesse et aux sports;mercredi 30 mars 1977;mercredi 1 juin 1977
513;Raymond Barre n°2;SE;René;Lenoir;Secrétaire d'État auprès de la Ministre de la santé et de la sécurité sociale, chargé de l'Action sociale;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Hélène;Missoffe;Secrétaire d'État auprès de la Ministre de la santé et de la sécurité sociale, chargée de l'action sociale et de la réadaptation;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jacques;Médecin;Secrétaire d'État auprès du Ministre de la culture et de l'environnement, chargé du tourisme;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jean-Jacques;Beucler;Secrétaire d'État auprès du Ministre de la défense;mercredi 30 mars 1977;lundi 26 septembre 1977
513;Raymond Barre n°2;SE;Jacques;Blanc;Secrétaire d'État auprès du Ministre de l'agriculture;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Paul;Dijoud;Secrétaire d'État auprès du Ministre de l'équipement et de l'aménagement du territoire, chargé de l'aménagement du territoire;mercredi 30 mars 1977;mercredi 8 juin 1977
513;Raymond Barre n°2;SE;Marcel;Cavaillé;Secrétaire d'État auprès du Ministre de l'équipement et de l'aménagement du territoire, chargé des transports;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jacques;Barrot;Secrétaire d'État auprès du Ministre de l'équipement et de l'aménagement du territoire, chargé du logement;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Antoine;Rufenacht;Secrétaire d'État auprès du Ministre de l'industrie, du commerce et de l'artisanat;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Claude;Coulais;Secrétaire d'État auprès du Ministre de l'industrie, du commerce et de l'artisanat;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Marc;Bécam;Secrétaire d'État auprès du Ministre de l'intérieur, chargé des collectivités locales;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Olivier;Stirn;Secrétaire d'État auprès du Ministre de l'intérieur, chargé des départements et territoires d'outre-mer;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Pierre;Bernard-Reymond;Secrétaire d'État auprès du Ministre délégué à l'économie et aux finances, chargé du budget;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Christiane;Scrivener;Secrétaire d'État auprès du Ministre délégué à l'économie et aux finances, chargée de la consommation;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Pierre-Christian;Taittinger;Secrétaire d'État auprès du Ministre des affaires étrangères;mercredi 30 mars 1977;lundi 26 septembre 1977
513;Raymond Barre n°2;SE;Jacques;Legendre;Secrétaire d'État auprès du Ministre du travail, chargé de la formation professionnelle;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Lionel;Stoléru;Secrétaire d'État auprès du Ministre du travail, chargé des Travailleurs manuels et immigrés;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jacques;Dominati;Secrétaire d'État auprès du Premier ministre;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Maurice;Ligot;Secrétaire d'État auprès du Premier ministre, chargé de la fonction publique;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jacques;Sourdille;Secrétaire d'État auprès du Premier ministre, chargé de la recherche;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Christian;Poncelet;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement;mercredi 30 mars 1977;lundi 26 septembre 1977
513;Raymond Barre n°2;SE;André;Bord;Secrétaire d'État aux anciens combattants;mercredi 30 mars 1977;lundi 26 septembre 1977
513;Raymond Barre n°2;SE;Norbert;Ségard;Secrétaire d'État aux postes et télécommunications;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Alice;Saunier-Seïté;Secrétaire d'État aux universités;mercredi 30 mars 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Paul;Dijoud;Secrétaire d'État à la jeunesse et aux sports;mercredi 8 juin 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;M;Fernand;Icart;Ministre de l'équipement et de l'aménagement du territoire;lundi 26 septembre 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jean-François;Deniau;Secrétaire d'État auprès du Ministre des affaires étrangères;lundi 26 septembre 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;André;Bord;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement;lundi 26 septembre 1977;vendredi 31 mars 1978
513;Raymond Barre n°2;SE;Jean-Jacques;Beucler;Secrétaire d'État aux anciens combattants;lundi 26 septembre 1977;vendredi 31 mars 1978
514;Raymond Barre n°3;PM;Raymond;Barre;Premier ministre, Ministre de l'économie et des finances;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Alain;Peyrefitte;Garde des sceaux, ministre de la justice;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Robert;Galley;Ministre de la coopération;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Jean-Philippe;Lecat;Ministre de la culture et de la communication;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Yvon;Bourges;Ministre de la défense;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Jean-Pierre;Soisson;Ministre de la jeunesse, des sports et des loisirs;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Simone;Veil;Ministre de la santé et de la famille;mercredi 5 avril 1978;mercredi 4 juillet 1979
514;Raymond Barre n°3;M;Pierre;Méhaignerie;Ministre de l'agriculture;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;René;Monory;Ministre de l'économie;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Christian;Beullac;Ministre de l'éducation;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Michel;D’Ornano;Ministre de l'environnement et du cadre de vie;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;André;Giraud;Ministre de l'industrie;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Christian;Bonnet;Ministre de l'intérieur;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Louis;De Guiringaud;Ministre des affaires étrangères;mercredi 5 avril 1978;mercredi 29 novembre 1978
514;Raymond Barre n°3;M;Joël;Le Theule;Ministre des transports;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Alice;Saunier-Seïté;Ministre des universités;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Maurice;Papon;Ministre du Budget;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Jacques;Barrot;Ministre du commerce et de l'artisanat;mercredi 5 avril 1978;mercredi 4 juillet 1979
514;Raymond Barre n°3;M;Jean-François;Deniau;Ministre du commerce extérieur;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;M;Robert;Boulin;Ministre du travail et de la participation;mercredi 5 avril 1978;mardi 30 octobre 1979
514;Raymond Barre n°3;SE;Daniel;Hoeffel;Secrétaire d'État auprès de la Ministre de la santé et de la famille;mercredi 5 avril 1978;mercredi 4 juillet 1979
514;Raymond Barre n°3;SE;Monique;Pelletier;Secrétaire d'État auprès du Garde des sceaux, ministre de la justice;mercredi 5 avril 1978;lundi 11 septembre 1978
514;Raymond Barre n°3;SE;Jacques;Fouchier;Secrétaire d'État auprès du Ministre de l'agriculture;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Jacques;Pelletier;Secrétaire d'État auprès du Ministre de l'éducation;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;François;Delmas;Secrétaire d'État auprès du Ministre de l'environnement et du cadre de vie, chargé de l'environnement;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Marcel;Cavaillé;Secrétaire d'État auprès du Ministre de l'environnement et du cadre de vie, chargé du logement;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Jean-Pierre;Prouteau;Secrétaire d'État auprès du Ministre de l'industrie, chargé de la petite et moyenne industrie;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Marc;Bécam;Secrétaire d'État auprès du Ministre de l'intérieur, chargé des collectivités locales;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Paul;Dijoud;Secrétaire d'État auprès du Ministre de l'intérieur, chargé des départements et territoires d'outre-mer;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Olivier;Stirn;Secrétaire d'État auprès du Ministre des affaires étrangères;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Jacques;Legendre;Secrétaire d'État auprès du Ministre du travail et de la participation, chargé de la formation professionnelle;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Lionel;Stoléru;Secrétaire d'État auprès du Ministre du travail et de la participation, chargé des travailleurs manuels et immigrés;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Nicole;Pasquier;Secrétaire d'État auprès du Ministre du travail et de la participation, chargée de l'emploi féminin;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Jacques;Dominati;Secrétaire d'État auprès du Premier ministre;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Pierre;Aigrain;Secrétaire d'État auprès du Premier ministre, chargé de la recherche;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Jacques;Limouzy;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Maurice;Plantier;Secrétaire d'État aux anciens combattants;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;SE;Norbert;Ségard;Secrétaire d'État aux postes et télécommunications;mercredi 5 avril 1978;mercredi 13 mai 1981
514;Raymond Barre n°3;MD;Monique;Pelletier;Ministre déléguée auprès du Premier ministre, chargée de la condition féminine;lundi 11 septembre 1978;lundi 18 février 1980
514;Raymond Barre n°3;SE;Jean-Paul;Mourot;Secrétaire d'État auprès du Garde des sceaux, ministre de la justice;lundi 11 septembre 1978;mercredi 13 mai 1981
